,ID,title,product_type,macro_category,prices,quantities,unit_of_measure,score,total_annual_revenues
3575,7468303157307518307,High Temperature Resistance Silicone Sealant Sealant Waterproof Clear Stainless Steel Glass Sealants Adhesive Glue,Adhesives & Sealants,Chemicals,1.08,24.0,pieces,,
3576,7468303157307518307,High Temperature Resistance Silicone Sealant Sealant Waterproof Clear Stainless Steel Glass Sealants Adhesive Glue,Adhesives & Sealants,Chemicals,0.88,241.0,pieces,,
3577,7468303157307518307,High Temperature Resistance Silicone Sealant Sealant Waterproof Clear Stainless Steel Glass Sealants Adhesive Glue,Adhesives & Sealants,Chemicals,0.68,2401.0,pieces,,
3578,7468303157307518307,High Temperature Resistance Silicone Sealant Sealant Waterproof Clear Stainless Steel Glass Sealants Adhesive Glue,Adhesives & Sealants,Chemicals,0.38,24001.0,pieces,,
3579,6445816291842588597,SANVO High-Temperature Fireproof Silicon Sealants heat resistant White/Red/Black Fire Retardant Sealant,Adhesives & Sealants,Chemicals,0.99,1200.0,pieces,4.9,9100000.0
3580,-1736410872218171782,Widely Used Superior Quality Silicone Glue Adhesives & Sealants Silicone Spray Adhesive,Adhesives & Sealants,Chemicals,0.8,1.0,kilograms,4.0,10000.0
3581,-1736410872218171782,Widely Used Superior Quality Silicone Glue Adhesives & Sealants Silicone Spray Adhesive,Adhesives & Sealants,Chemicals,0.7,1200.0,kilograms,4.0,10000.0
3582,-1736410872218171782,Widely Used Superior Quality Silicone Glue Adhesives & Sealants Silicone Spray Adhesive,Adhesives & Sealants,Chemicals,0.6,4800.0,kilograms,4.0,10000.0
3583,722924018916365281,China factory of tyre sealant anti puncture tyre liquid in bottle anti rust tyre sealant,Adhesives & Sealants,Chemicals,1.1,100.0,pieces,4.9,140000.0
3584,722924018916365281,China factory of tyre sealant anti puncture tyre liquid in bottle anti rust tyre sealant,Adhesives & Sealants,Chemicals,1.03,2000.0,pieces,4.9,140000.0
3585,722924018916365281,China factory of tyre sealant anti puncture tyre liquid in bottle anti rust tyre sealant,Adhesives & Sealants,Chemicals,1.0,5000.0,pieces,4.9,140000.0
3586,-156698199944610428,tpu hot melt powder High Elastic Adhesive Polyurethane DTF Powder for Heat Transfer Printing,Adhesives & Sealants,Chemicals,49.0,1.0,pieces,4.5,120000.0
3587,-156698199944610428,tpu hot melt powder High Elastic Adhesive Polyurethane DTF Powder for Heat Transfer Printing,Adhesives & Sealants,Chemicals,45.0,50.0,pieces,4.5,120000.0
3588,-156698199944610428,tpu hot melt powder High Elastic Adhesive Polyurethane DTF Powder for Heat Transfer Printing,Adhesives & Sealants,Chemicals,40.0,500.0,pieces,4.5,120000.0
3589,-156698199944610428,tpu hot melt powder High Elastic Adhesive Polyurethane DTF Powder for Heat Transfer Printing,Adhesives & Sealants,Chemicals,37.0,1000.0,pieces,4.5,120000.0
3590,5788896906938362606,L Excellent quality DTF Adhesive White Hot Melt Powder for Heat Transfer Hot Melt Adhesive EVA White Hotmelt Powder,Adhesives & Sealants,Chemicals,10.0,1.0,bags,4.3,1000000.0
3591,5788896906938362606,L Excellent quality DTF Adhesive White Hot Melt Powder for Heat Transfer Hot Melt Adhesive EVA White Hotmelt Powder,Adhesives & Sealants,Chemicals,9.0,500.0,bags,4.3,1000000.0
3592,-2517283329407120237,Strong Adhesion Adhesives Sealants Tpu Polyurethane Tpu Hot Melt Adhesive Film Double Side for Bonding Leather Patch,Adhesives & Sealants,Chemicals,"['$0.01/yard', '']",N/A,N/A,4.7,250000.0
3593,1716047643032384560,Good fastness heat resistant silicone rubber glue adhesive for nylon and leather fabric,Adhesives & Sealants,Chemicals,N/A,N/A,N/A,5.0,3000.0
3594,-8283259045711131847,Resina Epoxi Deep Casting Epoxy Resin for Furniture Tables Crafts,Adhesives & Sealants,Chemicals,9.5,15.0,kilograms,4.8,110000.0
3595,-8283259045711131847,Resina Epoxi Deep Casting Epoxy Resin for Furniture Tables Crafts,Adhesives & Sealants,Chemicals,8.5,1000.0,kilograms,4.8,110000.0
3596,-8283259045711131847,Resina Epoxi Deep Casting Epoxy Resin for Furniture Tables Crafts,Adhesives & Sealants,Chemicals,6.5,50000.0,kilograms,4.8,110000.0
3597,43624024596663826,"Silicone Gel Adhesive Sealant Flammable Electronic Potting Adhesive for Electronic Components, Power Boxes",Adhesives & Sealants,Chemicals,7.3,10.0,kilograms,4.7,6000.0
3598,43624024596663826,"Silicone Gel Adhesive Sealant Flammable Electronic Potting Adhesive for Electronic Components, Power Boxes",Adhesives & Sealants,Chemicals,6.4,500.0,kilograms,4.7,6000.0
3599,43624024596663826,"Silicone Gel Adhesive Sealant Flammable Electronic Potting Adhesive for Electronic Components, Power Boxes",Adhesives & Sealants,Chemicals,5.7,1000.0,kilograms,4.7,6000.0
3600,-7114403743353399390,Industrial Adhesives & Sealants Epoxy Resin Epoxy Resin and Hardener,Adhesives & Sealants,Chemicals,"['$8.00/kiloampere', '']",N/A,N/A,4.8,400000.0
3601,-6321219093488542616,High Quality Adhesive Sealant Ms Hybrid Polymer Polyether Sealant Ms Sealant for Window and Door,Adhesives & Sealants,Chemicals,"['$0.01/piece', '']",N/A,N/A,,10000.0
3602,8119899654198596516,CNMI OEM 16oz Chemical Anchor Sealant Adhesive Epoxy Resin Made in Italy High Quality,Adhesives & Sealants,Chemicals,8.85,1.0,kilograms,4.5,210000.0
3603,8119899654198596516,CNMI OEM 16oz Chemical Anchor Sealant Adhesive Epoxy Resin Made in Italy High Quality,Adhesives & Sealants,Chemicals,7.85,500.0,kilograms,4.5,210000.0
3604,8119899654198596516,CNMI OEM 16oz Chemical Anchor Sealant Adhesive Epoxy Resin Made in Italy High Quality,Adhesives & Sealants,Chemicals,7.8,1000.0,kilograms,4.5,210000.0
3605,8119899654198596516,CNMI OEM 16oz Chemical Anchor Sealant Adhesive Epoxy Resin Made in Italy High Quality,Adhesives & Sealants,Chemicals,6.45,23000.0,kilograms,4.5,210000.0
3606,956995992572147573,cheap clear glass fixing glue silicone sealant silicone sealant 2500 window caulking silicone sealant,Adhesives & Sealants,Chemicals,0.6,5000.0,pieces,,7000.0
3607,956995992572147573,cheap clear glass fixing glue silicone sealant silicone sealant 2500 window caulking silicone sealant,Adhesives & Sealants,Chemicals,0.4,10000.0,pieces,,7000.0
3608,-4623155935767088136,High Temper Waterproof Fireproof Rtv Silicone Sealant Gasket Maker with Blue Box gasket maker,Adhesives & Sealants,Chemicals,"['$3.00/piece', '']",N/A,N/A,4.8,1600000.0
3609,-8343310868615406323,"High quality silicone acrylic sealant, glass adhesive, and beautiful seams black silicone",Adhesives & Sealants,Chemicals,0.62,1.0,pieces,,1000.0
3610,-8343310868615406323,"High quality silicone acrylic sealant, glass adhesive, and beautiful seams black silicone",Adhesives & Sealants,Chemicals,0.52,2400.0,pieces,,1000.0
3611,-8264070678540092171,Aquarium sticky coral Fast cyanoacrylate instant gel Free samples Adhesives gel and Sealants anaerobic adhesive Super Gel,Adhesives & Sealants,Chemicals,0.42,5000.0,pieces,4.6,510000.0
3612,-8264070678540092171,Aquarium sticky coral Fast cyanoacrylate instant gel Free samples Adhesives gel and Sealants anaerobic adhesive Super Gel,Adhesives & Sealants,Chemicals,0.4,10000.0,pieces,4.6,510000.0
3613,-6712538102752618722,Automotive Auto Glass Polyurethane Silicone Adhesive Primer-less Body Metal Resin Joint Sealant for Car,Adhesives & Sealants,Chemicals,0.6,4800.0,pieces,,
3614,-6712538102752618722,Automotive Auto Glass Polyurethane Silicone Adhesive Primer-less Body Metal Resin Joint Sealant for Car,Adhesives & Sealants,Chemicals,0.5,120000.0,pieces,,
3615,-4599759010699880675,"Direct Sales Core Adhesive For Casting, Sand Core Sand Mold Binder, Resin Sand Adhesives & Sealants",Adhesives & Sealants,Chemicals,3.0,1.0,kilograms,,
3616,-4599759010699880675,"Direct Sales Core Adhesive For Casting, Sand Core Sand Mold Binder, Resin Sand Adhesives & Sealants",Adhesives & Sealants,Chemicals,2.0,10.0,kilograms,,
3617,-4599759010699880675,"Direct Sales Core Adhesive For Casting, Sand Core Sand Mold Binder, Resin Sand Adhesives & Sealants",Adhesives & Sealants,Chemicals,1.0,50.0,kilograms,,
3618,-2562961749504282002,High Temperature And High Tack Vacuum Bag Sealant Tapes,Adhesives & Sealants,Chemicals,"['$10.00/meter', '']",N/A,N/A,4.6,20000.0
3619,-2747600711664430846,Coating High Gloss Solvent Free Gold Glitter Cement Solid Metallic Epoxy Resin Floor Kit for Concrete Floor Water Proof,Adhesives & Sealants,Chemicals,4.09,20.0,kilograms,4.8,290000.0
3620,-2747600711664430846,Coating High Gloss Solvent Free Gold Glitter Cement Solid Metallic Epoxy Resin Floor Kit for Concrete Floor Water Proof,Adhesives & Sealants,Chemicals,3.9,500.0,kilograms,4.8,290000.0
3621,-2747600711664430846,Coating High Gloss Solvent Free Gold Glitter Cement Solid Metallic Epoxy Resin Floor Kit for Concrete Floor Water Proof,Adhesives & Sealants,Chemicals,3.55,2000.0,kilograms,4.8,290000.0
3622,-2747600711664430846,Coating High Gloss Solvent Free Gold Glitter Cement Solid Metallic Epoxy Resin Floor Kit for Concrete Floor Water Proof,Adhesives & Sealants,Chemicals,3.09,5000.0,kilograms,4.8,290000.0
3623,-2172826335191518990,YJ-G300 Gold 30g heat sink Silicone Sealant thermal paste CPU processor Conductive thermal paste,Adhesives & Sealants,Chemicals,0.58,100.0,pieces,4.7,390000.0
3624,-2172826335191518990,YJ-G300 Gold 30g heat sink Silicone Sealant thermal paste CPU processor Conductive thermal paste,Adhesives & Sealants,Chemicals,0.55,1250.0,pieces,4.7,390000.0
3625,-2172826335191518990,YJ-G300 Gold 30g heat sink Silicone Sealant thermal paste CPU processor Conductive thermal paste,Adhesives & Sealants,Chemicals,0.53,5000.0,pieces,4.7,390000.0
3626,7225922338434813161,Low Modulus polyurethane sealant for glass waterproof neutral silicone liquid nail adhesive sealant concrete silicone sealant,Adhesives & Sealants,Chemicals,1.1,2400.0,pieces,5.0,340000.0
3627,7225922338434813161,Low Modulus polyurethane sealant for glass waterproof neutral silicone liquid nail adhesive sealant concrete silicone sealant,Adhesives & Sealants,Chemicals,1.0,12000.0,pieces,5.0,340000.0
3628,7225922338434813161,Low Modulus polyurethane sealant for glass waterproof neutral silicone liquid nail adhesive sealant concrete silicone sealant,Adhesives & Sealants,Chemicals,0.9,48000.0,pieces,5.0,340000.0
3629,3437562025587154691,GNS more than 100 colorless waterproof 704 rubber silicone glazing adhesive sealant glue,Adhesives & Sealants,Chemicals,"['$1.00/piece', '']",N/A,N/A,4.6,60000.0
3630,4355644851054849430,Wholesale Factory Price General Purpose GP Silicone Sealant Adhesive for construction,Adhesives & Sealants,Chemicals,"['$1.25/piece', '']",N/A,N/A,5.0,4000.0
3631,3458716537719283988,Factory Produced Best Quality Strong Neutral Silicone Sealant Multipurpose Silicone Sealant Adhesive Glue Ms Hybrid Polymer,Adhesives & Sealants,Chemicals,0.64,10.0,pieces,4.4,10000.0
3632,3458716537719283988,Factory Produced Best Quality Strong Neutral Silicone Sealant Multipurpose Silicone Sealant Adhesive Glue Ms Hybrid Polymer,Adhesives & Sealants,Chemicals,0.59,100.0,pieces,4.4,10000.0
3633,3458716537719283988,Factory Produced Best Quality Strong Neutral Silicone Sealant Multipurpose Silicone Sealant Adhesive Glue Ms Hybrid Polymer,Adhesives & Sealants,Chemicals,0.54,1000.0,pieces,4.4,10000.0
3634,-2527816440305651310,High quality Silicone Sealant Acetic Aadhesion Caulk Sealant Anti-Fungus Sealant Neutral Silicone of JIALIBANG,Adhesives & Sealants,Chemicals,"['$0.01/piece', '']",N/A,N/A,,1000.0
3635,8753546217774294673,Factory Wholesale Price OEM White Black Grey Color Glue Neutral Silicone Sealant For Construction,Adhesives & Sealants,Chemicals,0.9,120.0,pieces,4.8,1830000.0
3636,7048549813523463473,Acetic Silicone Sealant Glue Best Price Waterproof acid Silicone Sealant Adhesive GP glue Kitchen Marble Self Adhesive,Adhesives & Sealants,Chemicals,0.4,2000.0,pieces,,2000.0
3637,7048549813523463473,Acetic Silicone Sealant Glue Best Price Waterproof acid Silicone Sealant Adhesive GP glue Kitchen Marble Self Adhesive,Adhesives & Sealants,Chemicals,0.3,4000.0,pieces,,2000.0
3638,-5217687472752912716,2022 HOT High Thermal conductive liquid silicone Epoxy glue electronic potting compound,Adhesives & Sealants,Chemicals,0.4,100.0,pieces,4.7,190000.0
3639,-5217687472752912716,2022 HOT High Thermal conductive liquid silicone Epoxy glue electronic potting compound,Adhesives & Sealants,Chemicals,0.3,1000.0,pieces,4.7,190000.0
3640,-5217687472752912716,2022 HOT High Thermal conductive liquid silicone Epoxy glue electronic potting compound,Adhesives & Sealants,Chemicals,0.19,10000.0,pieces,4.7,190000.0
3641,2401202471825950886,General color Silicone Sealant Easy Seal Sealant adhesive glue for window and door,Adhesives & Sealants,Chemicals,"['$1.60/piece', '']",N/A,N/A,,530000.0
3642,-5312759884005936711,Two-component Polyurethane PU Foam Sealing Foam A B Glue Chemicals,Adhesives & Sealants,Chemicals,"['$10.00/kilogram', '']",N/A,N/A,,70000.0
3643,2906414380322779269,Premium Quality Hy510 Grey Heat Sink Silicone Sealant 30g Thermal Paste Cpu Processor Conductive Thermal Paste,Adhesives & Sealants,Chemicals,0.25,125.0,pieces,4.8,20000.0
3644,2906414380322779269,Premium Quality Hy510 Grey Heat Sink Silicone Sealant 30g Thermal Paste Cpu Processor Conductive Thermal Paste,Adhesives & Sealants,Chemicals,0.24,1250.0,pieces,4.8,20000.0
3645,2906414380322779269,Premium Quality Hy510 Grey Heat Sink Silicone Sealant 30g Thermal Paste Cpu Processor Conductive Thermal Paste,Adhesives & Sealants,Chemicals,0.23,5000.0,pieces,4.8,20000.0
3646,9119320445653814636,Zocoo Innovative Design Adhesives Sealants Grout Gap Filler Good Workability Epoxy Tile Grout,Adhesives & Sealants,Chemicals,3.5,2.0,pieces,,4000.0
3647,9119320445653814636,Zocoo Innovative Design Adhesives Sealants Grout Gap Filler Good Workability Epoxy Tile Grout,Adhesives & Sealants,Chemicals,3.2,150.0,pieces,,4000.0
3648,9119320445653814636,Zocoo Innovative Design Adhesives Sealants Grout Gap Filler Good Workability Epoxy Tile Grout,Adhesives & Sealants,Chemicals,2.85,5100.0,pieces,,4000.0
3649,6671758455795487301,3+3 Brand 100g Car Automotive High Temperature BLACK Silicon Sealing RTV Silicone Sealant Gasket Maker,Adhesives & Sealants,Chemicals,0.6,10080.0,pieces,4.6,40000.0
3650,2207104035178663922,Resin And Hardner Epoxy And Mold Epoxy Resin Ab Adhesive 2:1 Epoxy Sealant Deep Pour Epoxy Resin,Adhesives & Sealants,Chemicals,"['$0.01/kilogram', '']",N/A,N/A,4.9,4500000.0
3651,-3385962575201489941,PU40 Construction Sealant 600ML High Viscosity Silicone Sausage Tube Polyurethane PU Caulking Sealant Construction Adhesive,Adhesives & Sealants,Chemicals,1.69,20.0,pieces,,5000000.0
3652,-3385962575201489941,PU40 Construction Sealant 600ML High Viscosity Silicone Sausage Tube Polyurethane PU Caulking Sealant Construction Adhesive,Adhesives & Sealants,Chemicals,1.43,1000.0,pieces,,5000000.0
3653,-3385962575201489941,PU40 Construction Sealant 600ML High Viscosity Silicone Sausage Tube Polyurethane PU Caulking Sealant Construction Adhesive,Adhesives & Sealants,Chemicals,1.3,100000.0,pieces,,5000000.0
3654,-5854998227985971183,High temperature silicone thermal conductive glue for PCB,Adhesives & Sealants,Chemicals,N/A,N/A,N/A,4.6,40000.0
3655,-8913922044357974538,Bridge Expansion Joint Concrete Crack Repairing Polyurethane Sealant,Adhesives & Sealants,Chemicals,"['$50.00/piece', '']",N/A,N/A,5.0,140000.0
3656,-7776127417244823518,Desmodur RFE Curing Ant High Performance Isocyanates for Adhesives & Sealants CAS 4151-51-3,Adhesives & Sealants,Chemicals,N/A,N/A,N/A,4.7,60000.0
3657,3015633242744543051,ANKLES MSDS super non-toxic multi-purpose spray glue adhesive for carpet generally for industrial spray glue adhesive,Adhesives & Sealants,Chemicals,0.9,1500.0,pieces,5.0,50000.0
3658,3015633242744543051,ANKLES MSDS super non-toxic multi-purpose spray glue adhesive for carpet generally for industrial spray glue adhesive,Adhesives & Sealants,Chemicals,0.83,7500.0,pieces,5.0,50000.0
3659,636936993371077405,600ml Neutral Sealant Glass Adhesive Joint Polyurethane Sealant Sausage Construction Windshield Sealant Wholesale,Adhesives & Sealants,Chemicals,0.42,2400.0,pieces,5.0,7000.0
3660,636936993371077405,600ml Neutral Sealant Glass Adhesive Joint Polyurethane Sealant Sausage Construction Windshield Sealant Wholesale,Adhesives & Sealants,Chemicals,0.4,12000.0,pieces,5.0,7000.0
3661,636936993371077405,600ml Neutral Sealant Glass Adhesive Joint Polyurethane Sealant Sausage Construction Windshield Sealant Wholesale,Adhesives & Sealants,Chemicals,0.36,24000.0,pieces,5.0,7000.0
3662,636936993371077405,600ml Neutral Sealant Glass Adhesive Joint Polyurethane Sealant Sausage Construction Windshield Sealant Wholesale,Adhesives & Sealants,Chemicals,0.3,48000.0,pieces,5.0,7000.0
3663,5239477711340095597,polyurethane PU foam adhesives sealant soudal soudafoam expanding foam 750ml,Adhesives & Sealants,Chemicals,1.2,4000.0,pieces,,310000.0
3664,5239477711340095597,polyurethane PU foam adhesives sealant soudal soudafoam expanding foam 750ml,Adhesives & Sealants,Chemicals,1.0,12000.0,pieces,,310000.0
3665,5239477711340095597,polyurethane PU foam adhesives sealant soudal soudafoam expanding foam 750ml,Adhesives & Sealants,Chemicals,0.8,20000.0,pieces,,310000.0
3666,5239477711340095597,polyurethane PU foam adhesives sealant soudal soudafoam expanding foam 750ml,Adhesives & Sealants,Chemicals,0.6,40000.0,pieces,,310000.0
3667,8973389004579768533,Yu Ru Wholesale High Transparent High Glossy Home Decoration Art Crafts Epoxy Resin Adhesives,Adhesives & Sealants,Chemicals,18.0,3.0,kilograms,4.5,130000.0
3668,8973389004579768533,Yu Ru Wholesale High Transparent High Glossy Home Decoration Art Crafts Epoxy Resin Adhesives,Adhesives & Sealants,Chemicals,16.0,1000.0,kilograms,4.5,130000.0
3669,8973389004579768533,Yu Ru Wholesale High Transparent High Glossy Home Decoration Art Crafts Epoxy Resin Adhesives,Adhesives & Sealants,Chemicals,9.0,50000.0,kilograms,4.5,130000.0
3670,6556435364043356975,Adhesives & Sealants Adhesive Multiple Applications Transparent Hot Melt Jelly Eva Glue Sticks,Adhesives & Sealants,Chemicals,3.02,100.0,kilograms,5.0,10210202.0
3671,6556435364043356975,Adhesives & Sealants Adhesive Multiple Applications Transparent Hot Melt Jelly Eva Glue Sticks,Adhesives & Sealants,Chemicals,2.01,10000.0,kilograms,5.0,10210202.0
